"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature...C.","Soil.Temperature...C.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH","Morph","count"
"8605","Behmann Property","02 02","23","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8606","Behmann Property","02 02","23","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8607","Behmann Property","02 02","24","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8608","Behmann Property","02 02","24","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8609","Behmann Property","02 02","25","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8610","Behmann Property","02 02","25","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8611","Behmann Property","02 02","26","2006","05/05/2006","8:04 PM","3","2","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8612","Behmann Property","02 02","26","2006","05/05/2006","8:04 PM","3","2","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8613","Behmann Property","02 02","27","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8614","Behmann Property","02 02","27","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8615","Behmann Property","02 02","28","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8616","Behmann Property","02 02","28","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8617","Behmann Property","02 02","29","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8618","Behmann Property","02 02","29","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8619","Behmann Property","02 02","30","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8620","Behmann Property","02 02","30","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8621","Behmann Property","02 02","31","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8622","Behmann Property","02 02","31","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8623","Behmann Property","02 02","32","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8624","Behmann Property","02 02","32","2006","05/05/2006","8:04 PM","3","0","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8625","Behmann Property","02 02","33","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8626","Behmann Property","02 02","33","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8627","Behmann Property","02 02","34","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8628","Behmann Property","02 02","34","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8629","Behmann Property","02 02","35","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8630","Behmann Property","02 02","35","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8631","Behmann Property","02 02","36","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8632","Behmann Property","02 02","36","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8633","Behmann Property","02 02","37","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8634","Behmann Property","02 02","37","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8635","Behmann Property","02 02","38","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8636","Behmann Property","02 02","38","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8637","Behmann Property","02 02","39","2006","05/05/2006","8:04 PM","3","2","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8638","Behmann Property","02 02","39","2006","05/05/2006","8:04 PM","3","2","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8639","Behmann Property","02 02","40","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Redback",NA
"8640","Behmann Property","02 02","40","2006","05/05/2006","8:04 PM","3","1","3","S. Liipere","1","8","N/A","0","2","N/A","N/A","Leadback",NA
"8641","Pendall Point","01 08","1","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8642","Pendall Point","01 08","1","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8643","Pendall Point","01 08","2","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8644","Pendall Point","01 08","2","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8645","Pendall Point","01 08","3","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8646","Pendall Point","01 08","3","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8647","Pendall Point","01 08","4","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8648","Pendall Point","01 08","4","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8649","Pendall Point","01 08","5","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8650","Pendall Point","01 08","5","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8651","Pendall Point","01 08","6","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8652","Pendall Point","01 08","6","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8653","Pendall Point","01 08","7","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8654","Pendall Point","01 08","7","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8655","Pendall Point","01 08","8","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8656","Pendall Point","01 08","8","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8657","Pendall Point","01 08","9","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8658","Pendall Point","01 08","9","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8659","Pendall Point","01 08","10","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8660","Pendall Point","01 08","10","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8661","Pendall Point","01 08","11","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8662","Pendall Point","01 08","11","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8663","Pendall Point","01 08","12","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8664","Pendall Point","01 08","12","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8665","Pendall Point","01 08","13","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8666","Pendall Point","01 08","13","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8667","Pendall Point","01 08","14","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8668","Pendall Point","01 08","14","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8669","Pendall Point","01 08","15","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8670","Pendall Point","01 08","15","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8671","Pendall Point","01 08","16","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8672","Pendall Point","01 08","16","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8673","Pendall Point","01 08","17","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8674","Pendall Point","01 08","17","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8675","Pendall Point","01 08","18","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8676","Pendall Point","01 08","18","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8677","Pendall Point","01 08","19","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8678","Pendall Point","01 08","19","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8679","Pendall Point","01 08","20","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8680","Pendall Point","01 08","20","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8681","Pendall Point","01 08","21","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8682","Pendall Point","01 08","21","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8683","Pendall Point","01 08","22","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8684","Pendall Point","01 08","22","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8685","Pendall Point","01 08","23","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8686","Pendall Point","01 08","23","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8687","Pendall Point","01 08","24","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8688","Pendall Point","01 08","24","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8689","Pendall Point","01 08","25","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8690","Pendall Point","01 08","25","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8691","Pendall Point","01 08","26","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8692","Pendall Point","01 08","26","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8693","Pendall Point","01 08","27","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8694","Pendall Point","01 08","27","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8695","Pendall Point","01 08","28","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8696","Pendall Point","01 08","28","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8697","Pendall Point","01 08","29","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8698","Pendall Point","01 08","29","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8699","Pendall Point","01 08","30","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8700","Pendall Point","01 08","30","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8701","Pendall Point","01 08","31","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8702","Pendall Point","01 08","31","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8703","Pendall Point","01 08","32","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8704","Pendall Point","01 08","32","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8705","Pendall Point","01 08","33","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8706","Pendall Point","01 08","33","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8707","Pendall Point","01 08","34","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8708","Pendall Point","01 08","34","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8709","Pendall Point","01 08","35","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8710","Pendall Point","01 08","35","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8711","Pendall Point","01 08","36","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8712","Pendall Point","01 08","36","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8713","Pendall Point","01 08","37","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8714","Pendall Point","01 08","37","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8715","Pendall Point","01 08","38","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8716","Pendall Point","01 08","38","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8717","Pendall Point","01 08","39","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8718","Pendall Point","01 08","39","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8719","Pendall Point","01 08","40","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Redback",NA
"8720","Pendall Point","01 08","40","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","2","N/A","N/A","Leadback",NA
"8721","South Cameron Lake","01 07","1","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8722","South Cameron Lake","01 07","1","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8723","South Cameron Lake","01 07","2","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8724","South Cameron Lake","01 07","2","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8725","South Cameron Lake","01 07","3","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8726","South Cameron Lake","01 07","3","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8727","South Cameron Lake","01 07","4","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8728","South Cameron Lake","01 07","4","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8729","South Cameron Lake","01 07","5","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8730","South Cameron Lake","01 07","5","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8731","South Cameron Lake","01 07","6","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8732","South Cameron Lake","01 07","6","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8733","South Cameron Lake","01 07","7","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8734","South Cameron Lake","01 07","7","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8735","South Cameron Lake","01 07","8","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8736","South Cameron Lake","01 07","8","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8737","South Cameron Lake","01 07","9","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8738","South Cameron Lake","01 07","9","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8739","South Cameron Lake","01 07","10","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8740","South Cameron Lake","01 07","10","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8741","South Cameron Lake","01 07","11","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8742","South Cameron Lake","01 07","11","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8743","South Cameron Lake","01 07","12","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8744","South Cameron Lake","01 07","12","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8745","South Cameron Lake","01 07","13","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8746","South Cameron Lake","01 07","13","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8747","South Cameron Lake","01 07","14","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8748","South Cameron Lake","01 07","14","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8749","South Cameron Lake","01 07","15","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8750","South Cameron Lake","01 07","15","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8751","South Cameron Lake","01 07","16","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8752","South Cameron Lake","01 07","16","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8753","South Cameron Lake","01 07","17","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8754","South Cameron Lake","01 07","17","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8755","South Cameron Lake","01 07","18","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8756","South Cameron Lake","01 07","18","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8757","South Cameron Lake","01 07","19","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8758","South Cameron Lake","01 07","19","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8759","South Cameron Lake","01 07","20","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8760","South Cameron Lake","01 07","20","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8761","South Cameron Lake","01 07","21","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8762","South Cameron Lake","01 07","21","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8763","South Cameron Lake","01 07","22","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8764","South Cameron Lake","01 07","22","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8765","South Cameron Lake","01 07","23","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8766","South Cameron Lake","01 07","23","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8767","South Cameron Lake","01 07","24","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8768","South Cameron Lake","01 07","24","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8769","South Cameron Lake","01 07","25","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8770","South Cameron Lake","01 07","25","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8771","South Cameron Lake","01 07","26","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8772","South Cameron Lake","01 07","26","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8773","South Cameron Lake","01 07","27","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8774","South Cameron Lake","01 07","27","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8775","South Cameron Lake","01 07","28","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8776","South Cameron Lake","01 07","28","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8777","South Cameron Lake","01 07","29","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8778","South Cameron Lake","01 07","29","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8779","South Cameron Lake","01 07","30","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8780","South Cameron Lake","01 07","30","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8781","South Cameron Lake","01 07","31","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8782","South Cameron Lake","01 07","31","2006","10/05/2006","N/A","4","1","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8783","South Cameron Lake","01 07","32","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8784","South Cameron Lake","01 07","32","2006","10/05/2006","N/A","4","2","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8785","South Cameron Lake","01 07","33","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8786","South Cameron Lake","01 07","33","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8787","South Cameron Lake","01 07","34","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
"8788","South Cameron Lake","01 07","34","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Leadback",NA
"8789","South Cameron Lake","01 07","35","2006","10/05/2006","N/A","4","0","3","D. Ritchie ","0","17","N/A","2","3","N/A","N/A","Redback",NA
